product,category,rating,review_title,sentence
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Terrific purchase,Very good products
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Good choice,Worth of money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,very excellent mobile and we can save money also
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Wonderful,phone I love this product
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Wonderful,thank u flipkart
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Mind-blowing purchase,More than happy
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Terrific,good for money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Pretty good,good mobile for daily users with limited options of usage
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,Value for money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Does the job,battery back up very less like 3 to 3
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Does the job,5 hrs only
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Does the job,front camera like 3 mpxlreal camera average
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Pretty good,overall performance is better
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Highly recommended,SUPER PHONE SIR G
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Nice,battery backup is worst
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Very poor,"No Quality & No replacement, Phone have been heat totally waste product"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Good,Poor perfomance keep on stucking
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Worthless,I did not get the charger and lead
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Worth the money,Value of money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Best in the market!,wow amazing mobile
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Best in the market!,and thank u for flipkart
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Terrific,Good and Best product
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Pretty good,Battery stand by one day only
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Pretty good,value for money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Just wow!,Best in prize
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Just okay,Superb mobile phone satisfied
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Highly recommended,@ inr 8999 I just had no other thought but just to buy
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Great product,Awosome look & affordable price
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,Excellent mobile phone with value for money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Mind-blowing purchase,Superb mobile value of money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Very Good,I have gifted to my nephew and he did not raised any complain means product is good
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Useless product,Very bad product
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Useless product,it was over heating
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Useless product,camera quality too poor
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Useless product,Restarting again n again and Technician services also too bad
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Useless product,He is asking to me arrange 3GB data net then i will be update your phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Useless product,How could i arrange 3GB data
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Useless product,Now i m unable to return my phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Useless product,Very bad experience with flipkart
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Useless product,Guys don't buy any product from flipkart
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Mind-blowing purchase,osm phone for this range
"Honor 9N (Midnight Black, 128 GB)",Mobiles,2,Expected a better product,not bad but device is heating so much
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Did not meet expectations,OK but not awesome mble
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Worth every penny,good one for the price
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Brilliant,Very nice phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Really Nice,Best buget phone this price range
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Not recommended at all,phone looking so good but battery very very very very very very bad
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Not recommended at all,phone is heat heat heat every time
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Not recommended at all,any time you will start phone is heated
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Not recommended at all,this phone is so bad
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Simply awesome,"Best Performance mobile and Good camera in this price, smart looking"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Wonderful,Awesome and really that what I am looking for
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Nice product,really sexy phone at such price excellent designsound quality is really poorOverall dispaly & performance great
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Worth the money,good mobile phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Not recommended at all,1 Mobile which they have sent wrong model 2
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Not recommended at all,Camera is coming like 3MP keypad phone 3
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Not recommended at all,if you buy this mobile you no need buy the gas stove for cooking because if you use 20 minutes the Mobile will get heat upto 85degrees in this temperature you can make food easily 4
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Not recommended at all,Dear friends please don't write reviews simply please hardly earned money wasted flipkart not responding
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Not recommended at all,My request to all please please do not buy this product
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Fair,Battery life not so good
"Honor 9N (Midnight Black, 128 GB)",Mobiles,2,Not good,device is not good
"Honor 9N (Midnight Black, 128 GB)",Mobiles,2,Not good,it is not supported 24 hours in battery
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Delightful,good product i have purchased 7999 only
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Fabulous!,In this range best mobile
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Fabulous!,"I buy from Flipkart 4gb 64gb ram, only 8100 on Flipkart"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Wonderful,Oswm at this rate
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Best in the market!,good battery backup
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Terrible product,battery back up very bad
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Super!,very good phone in budget
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Fabulous!,superb mobile at this range
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Pretty good,The product has the value for the money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Fabulous!,Camera goodPerformance goodEverythings about this phone is good
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Absolute rubbish!,No Support from Flipkart for Replacement of the item
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Just wow!,It's good for use of money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Excellent,good best phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Really Nice,nice but small display
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Very Good,Nice and satisfied
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Best in the market!,Worth for price
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,"Very good product, thanks to flipkart what it displayed send to me, good in quality, but battery back up not better than REDMI"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Brilliant,Its very good
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Very Good,Good product 👍
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Pretty good,nice phone wroth the money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Delightful,Its a very fantastic smartphone but it's battery backup is not too good
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Delightful,It's body is too weak plz make it as strong as you can
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Delightful,Worth for d money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Just okay,Battery is poor
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Wonderful,best phone for the price truly very amazing phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Worst experience ever!,hanging problem heating problem
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Nice product,Good product by Honor
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Nice product,everything was goood
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Classy product,very nyc color
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Simply awesome,Supereb product i am in love with this
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Not recommended at all,"Bad camera quality, hanging from incoming calls, not good value for money"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Just wow!,one of the best budget phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Just wow!,Very bad this mobile
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,Very nice phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Terrific purchase,"awesome phone, nice design"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Fabulous!,best phone in this price
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Fabulous!,good delivery time
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Fabulous!,best off me
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Worth every penny,Value for money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Did not meet expectations,too much hit in few minutes
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Pretty good,best in this price range
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Mind-blowing purchase,GOOD PRODUCT AND EXCELLENT
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Does the job,Worth for money no doubt at all
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Does the job,Looking for high performance & gaming this is not your choice
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Horrible,The device is only two slots and sim 1 is 4g next slot is for memory or 2g only wrongly I have selected the product it is not warthy of the amount which I have paid and threr is no return policy only exchange is their in this device no direct video call facility also over all it is not so good product
"Honor 9N (Midnight Black, 128 GB)",Mobiles,2,Not good,better too bad
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Terrible product,Bad displayBad bodyBad performanceAvrage camaraNot worth the money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,Front cam is great
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Very Good,Overall good in this price but battery weak
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Worth every penny,Nice one product of honor and good delivery
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Super!,very nice phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Worth every penny,I love it
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Classy product,Excellent mobile in this price
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Terrific purchase,Got it at only RS 8000
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Terrific purchase,At this price range nothing can be better then this phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Terrific purchase,so beautiful mobile
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Pretty good,Good working nice
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Perfect product!,Fully satisfied with the product
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Hated it!,lot of heat problem
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,Excellent for this price
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,good mobile phone in this budget
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Pretty good,good budget phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,2,Not good,The phone is with 4 gb ram but won't even support a 1080p picture
"Honor 9N (Midnight Black, 128 GB)",Mobiles,2,Not good,sound quality is poor
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,Nice camera and battery average
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,Totally performance super
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Must buy!,Good behaviour of Delhivery boy
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Terrific purchase,Very good it's value for money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,verry good value of mony
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Simply awesome,The phone is right but there is only one shortage in hanging it that hangs many times
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Good quality product,Games experience is not satisfactory
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Classy product,"Superb Display Quality, Good Camera,Good Performance But Min Battery Performance"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,2,Bad quality,Battery back up is very low and for charging of mobile for 100% taking time almost 3 hours
"Honor 9N (Midnight Black, 128 GB)",Mobiles,2,Bad quality,Which is making me unhappy
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Fair,mobile ok but battery very wrist
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Brilliant,"128 GB Phone at this rate awesome, excellent"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Terrific,"Light weight, single hand operetable, both cameras are very good"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Terrific,over all this is a good phone in this range
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Fabulous!,a little bit network problem at first but work fine now
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Absolute rubbish!,products is good but bad Flipcart Custmer service service experience
"Honor 9N (Midnight Black, 128 GB)",Mobiles,1,Absolute rubbish!,don't buy anything from flipcart
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Wonderful,nice product with Rs 8100/
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,"Camera is very good, you get so many modes to capture the moments"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,The notch display makes it look very beautiful
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,The screen is awesome for videos
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,"Gaming experience is quite nice, fast and smooth"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,It doesn't have vr split mode but vr app can work instead of it
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,"But, It lacks one important thing - slow motion video mode"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Nice product,good phone but Battery issue
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Awesome,Good phone but back camera not up to the mark
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Simply awesome,Not good at all
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Delightful,"not good , not bad"
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Does the job,Battery is loosing fast2
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Does the job,Camera quality is good 3
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Does the job,Screen resolution is not good4
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Does the job,Face recognition is good
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Nice,very bad performance
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Fair,but the display is less wide than other smartphones within this range
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Mind-blowing purchase,Over heating battery is not good over heating like a induction stove
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Good,Battery capacity is very weak
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Good,All other options are good
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,I like this but battery backup slow
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Fair,Camera quality very bad
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,Nice phone with a non expensive price
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,Battery back up is little weak
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Value-for-money,Overall phone is awesome😘
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Brilliant,value for money
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Brilliant,and thanks for flipkart to good delivery
"Honor 9N (Midnight Black, 128 GB)",Mobiles,4,Nice product,At this amount this mobile phone is much better than others front camera is too good n this is nice phone
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Nice,Nice and sexy looking
"Honor 9N (Midnight Black, 128 GB)",Mobiles,3,Just okay,Cahrge very bad but delivery super fast gud boy
"Honor 9N (Midnight Black, 128 GB)",Mobiles,5,Perfect product!,good mobile for this price
